date,USD_INR,GBP_INR,EUR_INR,JPY_INR,USD_INR_change,GBP_INR_change,EUR_INR_change,JPY_INR_change,USD_INR_yoy
2002-11-12,48.27,76.5731,48.73,40.31,0.0,-0.3079042203057991,-0.2660663119115947,-0.049590875278937574,0.6253908692933186
2002-11-13,48.28,76.729,48.83,40.38,0.020716801325870726,0.20359630209565438,0.20521239482864662,0.17365418010419909,0.5833333333333357
2002-11-14,48.28,76.5069,48.58,40.08,0.0,-0.28946030835798053,-0.5119803399549427,-0.7429420505200679,0.6042925609502037
2002-11-15,48.23,76.1769,48.43,39.98,-0.10356255178128881,-0.43133364441638733,-0.3087690407575061,-0.24950099800399306,0.5210504376823577
2002-11-18,48.2,76.2018,48.7,39.87,-0.062201948994389245,0.03268707442807273,0.5575056782985754,-0.27513756878438933,0.4794663331248783
2002-11-20,48.21,76.2031,48.33,39.39,0.020746887966804906,0.001705996446288438,-0.7597535934291688,-1.2039127163280594,0.4793664026677913
2002-11-21,48.21,75.8343,48.24,39.39,0.0,-0.48396981225173885,-0.18621973929235924,0.0,0.41657987919183626
2002-11-22,48.2,76.2452,48.33,39.27,-0.0207425845260234,0.5418392468843125,0.1865671641791078,-0.30464584920030235,0.35394545075995154
2002-11-25,48.2,75.956,47.98,39.33,0.0,-0.37930256593201594,-0.7241878750258723,0.15278838808250317,0.43759116482600113
2002-11-26,48.21,75.4631,47.82,39.54,0.020746887966804906,-0.6489283269261237,-0.33347228011670893,0.5339435545385296,0.3956684714702119
2002-11-27,48.21,74.9135,47.91,39.61,0.0,-0.7283029719160727,0.18820577164364583,0.17703591299949029,0.3956684714702119
2002-11-28,48.24,74.6152,47.78,39.46,0.062227753578092404,-0.39819258211136743,-0.2713420997703886,-0.37869224943195556,0.5628517823639934
2002-11-29,48.27,74.8909,47.96,39.46,0.062189054726369264,0.3694957595771431,0.37672666387609244,0.0,0.6253908692933186
2002-12-02,48.32,75.1883,47.97,39.18,0.10358400662937584,0.39711099746431167,0.02085070892410279,-0.7095793208312218,0.7296226808422013
2002-12-03,48.25,75.0867,48.1,38.73,-0.14486754966887005,-0.13512740679069157,0.27100271002711285,-1.1485451761102716,0.47896709704289275
2002-12-04,48.21,75.7692,48.19,38.62,-0.0829015544041467,0.9089492546616063,0.18711018711017324,-0.28401755744900115,0.3538717735220631
2002-12-05,48.24,75.6307,48.22,38.52,0.062227753578092404,-0.18279195240281654,0.06225357958082878,-0.2589331952356111,0.45814244064972254
2002-12-06,48.27,75.8804,48.36,38.55,0.062189054726369264,0.33015693362614673,0.2903359601825084,0.07788161993766973,0.6044185077115571
2002-12-09,48.22,76.1587,48.75,39.33,-0.10358400662938694,0.3667613771145106,0.8064516129032251,2.0233463035019383,0.45833333333333837
2002-12-10,48.19,76.1233,48.66,39.0,-0.06221484861054227,-0.04648188585151258,-0.18461538461539417,-0.8390541571319576,0.41675349031047304
2002-12-11,48.19,75.7499,48.6,39.11,0.0,-0.49051998533957697,-0.12330456226878894,0.2820512820512766,0.5424577508867046
2002-12-12,48.22,75.9296,48.63,39.1,0.06225357958082878,0.23722803594459219,0.06172839506173311,-0.025568908207618257,0.5840634125990896
2002-12-13,48.18,76.0088,49.04,39.27,-0.08295313148071193,0.10430714767364346,0.8431009664815914,0.43478260869564966,0.5635566687539173
2002-12-16,48.16,76.5864,49.22,39.92,-0.04151100041511757,0.7599120101883017,0.36704730831973453,1.655207537560477,0.5218117303277037
2002-12-17,48.13,76.7553,49.49,39.84,-0.06229235880397255,0.22053523863245772,0.548557496952462,-0.2004008016032066,0.6061872909699062
2002-12-18,48.15,77.0015,49.48,39.71,0.04155412424682314,0.3207596087827058,-0.02020610224289232,-0.3263052208835382,0.6900878293600865
2002-12-19,48.11,76.988,49.34,39.71,-0.08307372793353585,-0.01753212599753251,-0.282942603071934,0.0,0.6064408197406834
2002-12-20,48.05,76.9929,49.35,39.82,-0.12471419663272476,0.0063646282537632715,0.020267531414663864,0.27700831024930483,0.5019870320016606
2002-12-23,47.99,76.928,49.3,39.91,-0.12486992715919909,-0.08429348680204507,-0.10131712259372483,0.22601707684579697,0.22974101921471313
2002-12-24,48.01,76.4055,49.29,39.89,0.04167534903103398,-0.6792065307820172,-0.020283975659229903,-0.05011275369580792,0.2924587424274039
2002-12-26,48.03,76.6343,49.57,39.94,0.04165798791919695,0.29945488217471006,0.5680665449381284,0.12534469791927183,0.4601547793348537
2002-12-27,48.03,77.0281,49.91,40.03,0.0,0.5138691160485598,0.6858987290699892,0.22533800701052265,0.5021971123666091
2002-12-30,47.96,76.9734,50.06,39.99,-0.14574224443056893,-0.07101304588844615,0.3005409737527609,-0.09992505620783909,0.37672666387609244
2002-12-31,48.03,77.0425,50.34,40.53,0.14595496246871953,0.08977127163409815,0.5593288054334788,1.3503375843960885,0.41814760610496826
